count_id,count_date,location_name,latitude,longitude,leg_type,active_approaches,missing_approaches,north_present,east_present,south_present,west_present,total_vehicle_day_raw_derived,total_pedestrian_day_raw_derived,total_bike_day_raw_derived,summary_total_vehicle,summary_total_pedestrian,summary_total_bike,summary_count_duration_hr,summary_am_peak_start,summary_am_peak_vehicle,summary_pm_peak_start,summary_pm_peak_vehicle,is_most_recent_for_location
39859,2020-06-04,Pottery Rd / Mortimer Ave / Broadview Ave,43.683931610767,-79.3569492909148,4_leg,"N,E,S,W",,1,1,1,1,12238,1616,1015,12238,1616,1015,8R,2020-06-04T08:15:00,1285,2020-06-04T16:00:00,2065,0
39861,2020-06-05,Pottery Rd / Mortimer Ave / Broadview Ave,43.683931610767,-79.3569492909148,4_leg,"N,E,S,W",,1,1,1,1,12651,1401,500,12651,1401,500,8R,2020-06-05T08:15:00,1186,2020-06-05T16:45:00,2093,0
39863,2020-05-28,Coxwell Ave / Mortimer Ave,43.6905872240213,-79.3265744106517,4_leg,"N,E,S,W",,1,1,1,1,9996,858,123,9996,858,123,8R,2020-05-28T08:15:00,1019,2020-05-28T14:00:00,1523,0
39837,2020-06-23,Sammon Ave / Linsmore Cres (West),43.6874285696282,-79.3321277060431,4_leg,"N,E,S,W",,1,1,1,1,563,210,139,563,210,139,8R,2020-06-23T07:45:00,45,2020-06-23T17:00:00,89,0
39839,2020-06-24,Sammon Ave / Durant Ave,43.6883851400642,-79.3277308887714,3_leg,"N,E,W",S,1,1,0,1,851,192,128,851,192,128,8R,2020-06-24T08:30:00,97,2020-06-24T16:45:00,128,0
39841,2020-06-30,Frankdale Ave / Sammon Ave,43.6866811466014,-79.3356773155866,3_leg,"E,S,W",N,0,1,1,1,512,168,137,512,168,137,8R,2020-06-30T08:00:00,49,2020-06-30T17:00:00,76,0
39953,2020-02-19,Lambeth Rd / Royal York Rd / Royal York Crt,43.6603086582561,-79.5171296971864,4_leg,"N,E,S,W",,1,1,1,1,14854,98,22,14854,98,22,8R,2020-02-19T07:45:00,2393,2020-02-19T16:45:00,2424,0
39957,2020-02-11,Howard St / Sherbourne St,43.671256248932,-79.3764185051019,3_leg,"N,E,S",W,1,1,1,0,5936,6390,302,5936,6390,302,8R,2020-02-11T08:30:00,846,2020-02-11T17:00:00,872,0
39959,2020-02-13,Dawes Rd / Chapman Ave,43.7009047387137,-79.2969313012647,3_leg,"N,S,W",E,1,0,1,1,6654,1159,4,6654,1159,4,8S,2020-02-13T08:15:00,903,2020-02-13T17:00:00,1052,1
39961,2020-02-19,Martin Grove Rd / Dixon Rd,43.6915924887101,-79.5708382592862,4_leg,"N,E,S,W",,1,1,1,1,30672,546,2,30672,546,2,8R,2020-02-19T08:00:00,4941,2020-02-19T16:00:00,4852,0
39963,2020-06-11,Charles St E / Church St,43.6694049996074,-79.3824698731525,3_leg,"N,E,S",W,1,1,1,0,6956,2043,510,6956,2043,510,8R,2020-06-11T08:15:00,839,2020-06-11T16:30:00,1019,0
39965,2020-06-09,Charles St E / Church St,43.6694049996074,-79.3824698731525,3_leg,"N,E,S",W,1,1,1,0,6788,1993,535,6788,1993,535,8R,2020-06-09T08:00:00,711,2020-06-09T17:00:00,1094,0
39901,2020-07-16,Westview Blvd / Amsterdam Ave,43.7138803256825,-79.3048725541509,4_leg,"N,E,S,W",,1,1,1,1,563,74,13,563,74,13,8R,2020-07-16T08:30:00,72,2020-07-16T14:00:00,88,1
39903,2020-07-21,Neilson Rd / Wickson Trl / Berner Trl,43.8020741028862,-79.2177995580753,4_leg,"N,E,S,W",,1,1,1,1,11483,172,6,11483,172,6,8R,2020-07-21T08:30:00,1442,2020-07-21T14:00:00,1635,0
39905,2020-07-22,Tapscott Rd / Blackwell Ave,43.8055793031061,-79.2209245208058,4_leg,"N,E,S,W",,1,1,1,1,3718,262,2,3718,262,2,8R,2020-07-22T08:00:00,338,2020-07-22T17:00:00,578,0
39907,2020-07-14,Westview Blvd / Selwyn Ave / Topham Park Trl,43.7104507226593,-79.3075826089024,3_leg,"E,S,W",N,0,1,1,1,987,140,51,987,140,51,8R,2020-07-14T08:00:00,91,2020-07-14T14:00:00,168,1
39909,2020-07-29,Redcliff Blvd / Coolhurst Dr,43.7189841795709,-79.5689782898044,3_leg,"E,S,W",N,0,1,1,1,687,42,9,687,42,9,8R,2020-07-29T08:30:00,72,2020-07-29T17:00:00,98,1
39911,2020-07-30,Provost Dr / Singer Crt,43.769477138721,-79.3709217044968,3_leg,"N,E,S",W,1,1,1,0,3940,425,4,3940,425,4,8R,2020-07-30T08:30:00,278,2020-07-30T16:45:00,684,0
39913,2020-08-05,Pharmacy Ave / Meadowacres Dr,43.7715574782464,-79.3154784896052,3_leg,"N,S,W",E,1,0,1,1,565,44,11,565,44,11,8R,2020-08-05T07:45:00,57,2020-08-05T14:00:00,97,1
39915,2020-08-06,Shaughnessy Blvd / Silkwood Cres,43.7730867682137,-79.3530596573062,4_leg,"N,E,S,W",,1,1,1,1,1329,147,29,1329,147,29,8R,2020-08-06T08:30:00,139,2020-08-06T17:00:00,211,1
39917,2020-03-03,The Queensway / Colborne Lodge Dr,43.6395351633584,-79.4593878288099,4_leg,"N,E,S,W",,1,1,1,1,16393,257,104,16393,257,104,8R,2020-03-03T08:00:00,2526,2020-03-03T17:00:00,2816,0
39919,2020-01-22,Vaughan Rd / Arlington Ave (East),43.6888124832735,-79.4318422179653,3_leg,"N,E,W",S,1,1,0,1,8481,542,15,8481,542,15,8S,2020-01-22T08:00:00,1416,2020-01-22T17:00:00,1241,1
39921,2020-02-12,Mayfield Ave / Windermere Ave,43.648661383191,-79.4798919436208,4_leg,"N,E,S,W",,1,1,1,1,4147,750,24,4147,750,24,8R,2020-02-12T08:00:00,608,2020-02-12T17:00:00,701,0
39925,2020-03-03,Keele St / Humberside Ave,43.6616319552661,-79.4629355771853,4_leg,"N,E,S,W",,1,1,1,1,12870,647,30,12870,647,30,8R,2020-03-03T08:00:00,2012,2020-03-03T16:00:00,1903,0
40049,2020-06-10,College St / Bay St,43.6608156633898,-79.3858549461133,4_leg,"N,E,S,W",,1,1,1,1,11979,8732,1651,11979,8732,1651,8R,2020-06-10T07:30:00,1401,2020-06-10T16:00:00,1826,0
39927,2020-02-11,D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,3_leg,"N,E,S",W,1,1,1,0,5035,1164,670,5035,1164,670,8S,2020-02-11T08:30:00,583,2020-02-11T17:00:00,858,1
39967,2020-06-11,Isabella St / Church St,43.6683348568964,-79.3820228120295,3_leg,"N,S,W",E,1,0,1,1,5953,2032,575,5953,2032,575,8R,2020-06-11T08:15:00,618,2020-06-11T16:30:00,927,0
39969,2020-06-09,Isabella St / Church St,43.6683348568964,-79.3820228120295,3_leg,"N,S,W",E,1,0,1,1,5941,2187,604,5941,2187,604,8R,2020-06-09T08:00:00,592,2020-06-09T17:00:00,990,0
39971,2020-06-10,Wellesley St E / Church St,43.6657061284767,-79.3809320003069,4_leg,"N,E,S,W",,1,1,1,1,7866,5764,1188,7866,5764,1188,8R,2020-06-10T08:15:00,857,2020-06-10T16:00:00,1127,0
39973,2020-06-11,Wellesley St E / Church St,43.6657061284767,-79.3809320003069,4_leg,"N,E,S,W",,1,1,1,1,8422,6291,1369,8422,6291,1369,8R,2020-06-11T08:15:00,934,2020-06-11T16:00:00,1245,0
39975,2020-06-10,Carlton St / Church St,43.6618741406587,-79.3793431639936,4_leg,"N,E,S,W",,1,1,1,1,9627,6116,1015,9627,6116,1015,8R,2020-06-10T08:00:00,1022,2020-06-10T16:00:00,1476,0
39977,2020-06-11,Carlton St / Church St,43.6618741406587,-79.3793431639936,4_leg,"N,E,S,W",,1,1,1,1,9636,5932,1161,9636,5932,1161,8R,2020-06-11T08:00:00,1009,2020-06-11T16:00:00,1519,0
39979,2020-07-08,Dundas St E / Parliament St,43.6594246158928,-79.365994945325,4_leg,"N,E,S,W",,1,1,1,1,9565,3326,726,9565,3326,726,8R,2020-07-08T08:30:00,970,2020-07-08T16:00:00,1508,0
39981,2020-08-06,George Henry Blvd / Shaughnessy Blvd,43.771787255381,-79.3520716203814,4_leg,"N,E,S,W",,1,1,1,1,1185,293,48,1185,293,48,8R,2020-08-06T08:30:00,123,2020-08-06T16:15:00,198,1
39983,2020-08-06,Havenbrook Blvd / Shaughnessy Blvd,43.7683195360579,-79.3507489715102,3_leg,"N,E,W",S,1,1,0,1,806,161,65,806,161,65,8R,2020-08-06T08:15:00,80,2020-08-06T17:00:00,150,1
39985,2020-08-06,Shaughnessy Blvd / Meadowglade Cres,43.7707135086633,-79.3512484069266,3_leg,"N,E,S",W,1,1,1,0,589,97,24,589,97,24,8R,2020-08-06T07:45:00,52,2020-08-06T16:15:00,112,1
39987,2020-08-06,Shaughnessy Blvd / Parfield Dr,43.7698939177325,-79.3509111529543,3_leg,"N,E,S",W,1,1,1,0,604,110,35,604,110,35,8R,2020-08-06T08:30:00,52,2020-08-06T16:30:00,116,1
39989,2020-08-25,Mammoth Hall Trl / Berner Trl / Washburn Way,43.8009154306237,-79.2262207887459,4_leg,"N,E,S,W",,1,1,1,1,3249,192,19,3249,192,19,8R,2020-08-25T08:30:00,287,2020-08-25T16:45:00,596,0
39931,2020-03-12,Rogers Rd / Forbes Ave,43.681837865233,-79.4748423359111,3_leg,"N,E,W",S,1,1,0,1,13091,211,44,13091,211,44,8R,2020-03-12T08:00:00,1834,2020-03-12T17:00:00,1990,1
39935,2020-06-11,Bloor St E / Church St,43.671046406795,-79.3831604578182,4_leg,"N,E,S,W",,1,1,1,1,16081,6139,1565,16081,6139,1565,8R,2020-06-11T08:15:00,1972,2020-06-11T16:00:00,2293,0
39937,2020-06-09,Bloor St E / Church St,43.671046406795,-79.3831604578182,4_leg,"N,E,S,W",,1,1,1,1,15958,5992,1606,15958,5992,1606,8R,2020-06-09T08:00:00,1807,2020-06-09T16:30:00,2369,0
39939,2020-06-11,Bloor St E / Sherbourne St N / Sherbourne St,43.6723585535877,-79.3768542862929,4_leg,"N,E,S,W",,1,1,1,1,17008,4039,1638,17008,4039,1638,8R,2020-06-11T08:15:00,2169,2020-06-11T16:00:00,2433,0
39941,2020-06-09,Bloor St E / Sherbourne St N / Sherbourne St,43.6723585535877,-79.3768542862929,4_leg,"N,E,S,W",,1,1,1,1,17605,4386,1827,17605,4386,1827,8R,2020-06-09T08:15:00,2026,2020-06-09T16:30:00,2547,0
39943,2020-02-25,Lake Shore Blvd W / Long Branch Ave,43.5943848853902,-79.5339751517555,4_leg,"N,E,S,W",,1,1,1,1,10736,1522,28,10736,1522,28,8R,2020-02-25T07:45:00,1675,2020-02-25T16:45:00,1750,1
39945,2020-02-25,Lumbervale Ave / St Helen's Ave,43.6511920291497,-79.4412679129872,3_leg,"N,E,W",S,1,1,0,1,206,128,9,206,128,9,8S,2020-02-25T07:45:00,70,2020-02-25T14:15:00,51,1
39865,2020-05-29,Coxwell Ave / Mortimer Ave,43.6905872240213,-79.3265744106517,4_leg,"N,E,S,W",,1,1,1,1,10447,956,110,10447,956,110,8R,2020-05-29T08:30:00,1054,2020-05-29T16:00:00,1579,0
39867,2020-06-04,Lumsden Ave / Main St,43.69484793797,-79.3047589349205,4_leg,"N,E,S,W",,1,1,1,1,3381,402,247,3381,402,247,8R,2020-06-04T08:30:00,334,2020-06-04T16:00:00,596,0
39869,2020-06-05,Lumsden Ave / Main St,43.69484793797,-79.3047589349205,4_leg,"N,E,S,W",,1,1,1,1,3332,338,174,3332,338,174,8R,2020-06-05T08:30:00,323,2020-06-05T16:15:00,557,0
39871,2020-06-04,Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,4_leg,"N,E,S,W",,1,1,1,1,7614,3226,849,7614,3226,849,8R,2020-06-04T08:30:00,777,2020-06-04T16:00:00,1202,0
39873,2020-06-05,Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,4_leg,"N,E,S,W",,1,1,1,1,8130,3193,665,8130,3193,665,8R,2020-06-05T08:15:00,716,2020-06-05T16:00:00,1275,0
39875,2020-06-04,Gerrard St E / Main St,43.6839500430975,-79.3001559717949,4_leg,"N,E,S,W",,1,1,1,1,10862,1104,372,10862,1104,372,8R,2020-06-04T08:30:00,1016,2020-06-04T16:00:00,1832,0
39877,2020-06-05,Gerrard St E / Main St,43.6839500430975,-79.3001559717949,4_leg,"N,E,S,W",,1,1,1,1,11240,1119,284,11240,1119,284,8R,2020-06-05T08:15:00,960,2020-06-05T14:00:00,1767,0
39879,2020-06-04,Eastwood Rd / Gerrard St E / Coxwell Ave,43.6729080301073,-79.3193098705779,4_leg,"N,E,S,W",,1,1,1,1,7657,2592,456,7657,2592,456,8R,2020-06-04T08:30:00,776,2020-06-04T16:30:00,1265,0
39881,2020-06-05,Eastwood Rd / Gerrard St E / Coxwell Ave,43.6729080301073,-79.3193098705779,4_leg,"N,E,S,W",,1,1,1,1,8295,2652,286,8295,2652,286,8R,2020-06-05T08:30:00,735,2020-06-05T14:00:00,1326,0
39883,2020-06-04,Gerrard St E / Fairford Ave / Coxwell Ave,43.6753371498968,-79.3203009920532,4_leg,"N,E,S,W",,1,1,1,1,7726,818,361,7726,818,361,8R,2020-06-04T08:30:00,750,2020-06-04T16:00:00,1243,0
39885,2020-06-05,Gerrard St E / Fairford Ave / Coxwell Ave,43.6753371498968,-79.3203009920532,4_leg,"N,E,S,W",,1,1,1,1,8361,760,249,8361,760,249,8R,2020-06-05T08:30:00,751,2020-06-05T14:00:00,1322,0
39887,2020-06-09,Avenue Rd / Queen's Park / Bloor St W,43.6687202679382,-79.3941414134356,4_leg,"N,E,S,W",,1,1,1,1,17750,5042,1737,17750,5042,1737,8R,2020-06-09T08:30:00,1883,2020-06-09T16:00:00,2775,0
39889,2020-06-11,Avenue Rd / Queen's Park / Bloor St W,43.6687202679382,-79.3941414134356,4_leg,"N,E,S,W",,1,1,1,1,18496,4878,1644,18496,4878,1644,8R,2020-06-11T08:15:00,2189,2020-06-11T16:00:00,2742,0
39891,2020-03-03,Lavinia Ave / Morningside Ave,43.6451881466245,-79.4771345495757,4_leg,"N,E,S,W",,1,1,1,1,2657,479,9,2657,479,9,8S,2020-03-03T08:00:00,401,2020-03-03T17:00:00,452,1
39893,2020-03-12,Jane St / Colbeck St,43.6529730872118,-79.4859689810159,3_leg,"N,E,S",W,1,1,1,0,9733,452,17,9733,452,17,8S,2020-03-12T08:00:00,1406,2020-03-12T16:00:00,1391,0
40001,2020-08-25,The Esplanade / Lower Sherbourne St / David Crombie Park Trl,43.6490466245839,-79.3673014063286,4_leg,"N,E,S,W",,1,1,1,1,3835,3454,1064,3835,3454,1064,8R,2020-08-25T08:15:00,397,2020-08-25T14:00:00,590,0
40003,2020-08-26,The Esplanade / Lower Sherbourne St / David Crombie Park Trl,43.6490466245839,-79.3673014063286,4_leg,"N,E,S,W",,1,1,1,1,3811,3168,950,3811,3168,950,8R,2020-08-26T08:30:00,416,2020-08-26T16:00:00,588,0
40005,2020-08-27,The Esplanade / Lower Sherbourne St / David Crombie Park Trl,43.6490466245839,-79.3673014063286,4_leg,"N,E,S,W",,1,1,1,1,3713,2860,841,3713,2860,841,8R,2020-08-27T08:00:00,394,2020-08-27T16:00:00,547,0
40007,2020-08-25,Humberside Ave / High Park Ave,43.6604795830805,-79.4682196761144,4_leg,"N,E,S,W",,1,1,1,1,2897,939,711,2897,939,711,8R,2020-08-25T08:15:00,298,2020-08-25T17:00:00,476,0
40009,2020-08-26,Humberside Ave / High Park Ave,43.6604795830805,-79.4682196761144,4_leg,"N,E,S,W",,1,1,1,1,2901,685,542,2901,685,542,8R,2020-08-26T08:15:00,297,2020-08-26T16:45:00,457,0
40011,2020-08-27,Humberside Ave / High Park Ave,43.6604795830805,-79.4682196761144,4_leg,"N,E,S,W",,1,1,1,1,2978,819,513,2978,819,513,8R,2020-08-27T08:15:00,336,2020-08-27T16:30:00,480,1
40013,2020-08-25,Rogers Rd / Silverthorn Ave,43.6827755032658,-79.4633219588278,4_leg,"N,E,S,W",,1,1,1,1,9441,644,147,9441,644,147,8R,2020-08-25T08:00:00,910,2020-08-25T16:45:00,1540,0
40103,2020-06-04,Brimley Rd / Lawrence Ave E / Gatineau Hydro Corridor Trl,43.7535269476256,-79.2553672137535,4_leg,"N,E,S,W",,1,1,1,1,24869,675,150,24869,675,150,8R,2020-06-04T07:45:00,2156,2020-06-04T16:45:00,4069,0
40105,2020-06-03,Brimley Rd / Eglinton Ave E,43.7366964586415,-79.2480845806502,4_leg,"N,E,S,W",,1,1,1,1,16317,1876,58,16317,1876,58,8R,2020-06-03T08:30:00,1318,2020-06-03T16:30:00,2876,0
40107,2020-06-04,Brimley Rd / Eglinton Ave E,43.7366964586415,-79.2480845806502,4_leg,"N,E,S,W",,1,1,1,1,17202,1947,52,17202,1947,52,8R,2020-06-04T08:30:00,1444,2020-06-04T16:00:00,2842,0
40109,2020-06-03,Brimley Rd / St Clair Ave E,43.7208751605725,-79.2414488537695,4_leg,"N,E,S,W",,1,1,1,1,11007,505,27,11007,505,27,8R,2020-06-03T08:30:00,889,2020-06-03T16:15:00,1951,0
40111,2020-06-04,Brimley Rd / St Clair Ave E,43.7208751605725,-79.2414488537695,4_leg,"N,E,S,W",,1,1,1,1,12217,557,104,12217,557,104,8R,2020-06-04T08:30:00,1056,2020-06-04T16:00:00,2078,0
40113,2020-06-04,Eglinton Ave E / Midland Ave,43.7345306885802,-79.2581043075558,4_leg,"N,E,S,W",,1,1,1,1,13893,1028,41,13893,1028,41,8R,2020-06-04T08:30:00,1193,2020-06-04T16:00:00,2244,0
40115,2020-06-04,Danforth Rd / Eglinton Ave E,43.7370972916531,-79.2461640653853,4_leg,"N,E,S,W",,1,1,1,1,19177,1220,38,19177,1220,38,8R,2020-06-04T08:30:00,1603,2020-06-04T16:30:00,2956,0
40117,2020-06-04,Eglinton Ave E / McCowan Rd,43.738853081911,-79.238361641913,4_leg,"N,E,S,W",,1,1,1,1,14293,1032,39,14293,1032,39,8R,2020-06-04T08:30:00,1276,2020-06-04T16:00:00,2352,0
39991,2020-08-26,Mammoth Hall Trl / Berner Trl / Washburn Way,43.8009154306237,-79.2262207887459,4_leg,"N,E,S,W",,1,1,1,1,2749,193,44,2749,193,44,8R,2020-08-26T08:30:00,253,2020-08-26T16:45:00,492,0
39993,2020-08-27,Mammoth Hall Trl / Berner Trl / Washburn Way,43.8009154306237,-79.2262207887459,4_leg,"N,E,S,W",,1,1,1,1,2906,182,23,2906,182,23,8R,2020-08-27T08:30:00,259,2020-08-27T16:45:00,527,0
39995,2020-08-25,Queen St E / Lee Ave,43.670481797403,-79.2979902063501,4_leg,"N,E,S,W",,1,1,1,1,8519,5318,332,8519,5318,332,8R,2020-08-25T08:30:00,901,2020-08-25T14:00:00,1200,0
39997,2020-08-26,Queen St E / Lee Ave,43.670481797403,-79.2979902063501,4_leg,"N,E,S,W",,1,1,1,1,7511,4397,147,7511,4397,147,8R,2020-08-26T08:30:00,712,2020-08-26T16:45:00,1262,0
39999,2020-08-27,Queen St E / Lee Ave,43.670481797403,-79.2979902063501,4_leg,"N,E,S,W",,1,1,1,1,8420,4342,265,8420,4342,265,8R,2020-08-27T08:30:00,896,2020-08-27T16:00:00,1377,1
40051,2020-06-11,College St / Bay St,43.6608156633898,-79.3858549461133,4_leg,"N,E,S,W",,1,1,1,1,12044,9129,1726,12044,9129,1726,8R,2020-06-11T07:30:00,1410,2020-06-11T16:00:00,1764,0
40053,2020-06-10,Bay St / Wellesley St W,43.6643676150117,-79.3871832129745,4_leg,"N,E,S,W",,1,1,1,1,10070,4438,1415,10070,4438,1415,8R,2020-06-10T07:45:00,1130,2020-06-10T16:45:00,1473,0
40015,2020-08-26,Rogers Rd / Silverthorn Ave,43.6827755032658,-79.4633219588278,4_leg,"N,E,S,W",,1,1,1,1,8557,603,175,8557,603,175,8R,2020-08-26T08:15:00,857,2020-08-26T16:45:00,1479,0
40017,2020-08-27,Rogers Rd / Silverthorn Ave,43.6827755032658,-79.4633219588278,4_leg,"N,E,S,W",,1,1,1,1,9316,632,141,9316,632,141,8R,2020-08-27T08:15:00,1018,2020-08-27T17:00:00,1540,0
40019,2020-08-25,Cedar Brae Blvd / Banmoor Blvd / Bellamy Rd N,43.7517330195942,-79.2332535880206,4_leg,"N,E,S,W",,1,1,1,1,6255,97,23,6255,97,23,8R,2020-08-25T08:30:00,509,2020-08-25T16:30:00,1100,0
40119,2020-06-11,Wilson Ave / Faywood Blvd,43.7347542206922,-79.4464441212608,3_leg,"N,E,W",S,1,1,0,1,11743,146,53,11743,146,53,8R,2020-06-11T08:15:00,1166,2020-06-11T16:30:00,1824,0
40121,2020-06-09,Wilson Ave / Faywood Blvd,43.7347542206922,-79.4464441212608,3_leg,"N,E,W",S,1,1,0,1,12654,170,61,12654,170,61,8R,2020-06-09T08:30:00,1218,2020-06-09T16:00:00,1983,0
40123,2020-06-04,Sheppard Ave W / Faywood Blvd / Wilmington Ave,43.7526883773162,-79.4519185815857,4_leg,"N,E,S,W",,1,1,1,1,13051,439,141,13051,439,141,8R,2020-06-04T08:30:00,1221,2020-06-04T17:00:00,2305,0
40125,2020-06-04,Wilmington Ave / Overbrook Pl,43.7628367944488,-79.4569216361381,4_leg,"N,E,S,W",,1,1,1,1,3022,324,180,3022,324,180,8R,2020-06-04T08:30:00,292,2020-06-04T16:45:00,513,0
40127,2020-06-02,William R Allen Rd / Sheppard Ave W,43.750251132539,-79.4633903603331,4_leg,"N,E,S,W",,1,1,1,1,36225,422,47,36225,422,47,8R,2020-06-02T08:30:00,4011,2020-06-02T16:00:00,5357,0
40129,2020-06-04,William R Allen Rd / Sheppard Ave W,43.750251132539,-79.4633903603331,4_leg,"N,E,S,W",,1,1,1,1,33043,454,81,33043,455,81,8R,2020-06-04T08:15:00,3777,2020-06-04T16:15:00,4991,0
40131,2020-06-02,Sheppard Ave W / Wilson Heights Blvd,43.7516631451004,-79.4567511880789,4_leg,"N,E,S,W",,1,1,1,1,16521,485,74,16521,485,74,8R,2020-06-02T08:30:00,1713,2020-06-02T16:00:00,2575,0
40133,2020-06-04,Sheppard Ave W / Wilson Heights Blvd,43.7516631451004,-79.4567511880789,4_leg,"N,E,S,W",,1,1,1,1,16250,525,63,16250,525,63,8R,2020-06-04T08:30:00,1734,2020-06-04T17:00:00,2675,0
40055,2020-06-11,Bay St / Wellesley St W,43.6643676150117,-79.3871832129745,4_leg,"N,E,S,W",,1,1,1,1,10163,4750,1346,10163,4750,1346,8R,2020-06-11T07:45:00,1111,2020-06-11T16:00:00,1570,0
40057,2020-06-10,Bay St / Queen St W (East),43.6518937745629,-79.3817182520387,4_leg,"N,E,S,W",,1,1,1,1,9396,5012,961,9396,5012,961,8R,2020-06-10T08:00:00,1130,2020-06-10T16:00:00,1410,0
40059,2020-06-11,Bay St / Queen St W (East),43.6518937745629,-79.3817182520387,4_leg,"N,E,S,W",,1,1,1,1,9022,5390,954,9022,5390,954,8R,2020-06-11T08:00:00,1127,2020-06-11T14:00:00,1287,0
40061,2020-06-10,Queen St W / Beverley St,43.6496504795909,-79.3921062746963,3_leg,"N,E,W",S,1,1,0,1,5404,2403,823,5404,2403,823,8R,2020-06-10T08:15:00,524,2020-06-10T17:00:00,783,0
40063,2020-06-11,Queen St W / Beverley St,43.6496504795909,-79.3921062746963,3_leg,"N,E,W",S,1,1,0,1,5571,2964,758,5571,2964,758,8R,2020-06-11T07:30:00,578,2020-06-11T16:00:00,883,0
40065,2020-06-10,Victoria Park Ave / Old Sheppard Ave / Huntingwood Dr,43.7803520163125,-79.325395308224,4_leg,"N,E,S,W",,1,1,1,1,9663,302,83,9663,302,83,8R,2020-06-10T08:30:00,914,2020-06-10T16:15:00,1625,0
40067,2020-06-11,Victoria Park Ave / Old Sheppard Ave / Huntingwood Dr,43.7803520163125,-79.325395308224,4_leg,"N,E,S,W",,1,1,1,1,9791,370,93,9791,370,93,8R,2020-06-11T08:30:00,907,2020-06-11T16:00:00,1618,0
40021,2020-08-26,Cedar Brae Blvd / Banmoor Blvd / Bellamy Rd N,43.7517330195942,-79.2332535880206,4_leg,"N,E,S,W",,1,1,1,1,5485,65,7,5485,65,7,8R,2020-08-26T08:30:00,521,2020-08-26T16:45:00,963,0
40023,2020-08-27,Cedar Brae Blvd / Banmoor Blvd / Bellamy Rd N,43.7517330195942,-79.2332535880206,4_leg,"N,E,S,W",,1,1,1,1,5669,71,37,5669,71,37,8R,2020-08-27T08:00:00,539,2020-08-27T16:45:00,1004,0
40025,2020-06-10,Queen's Park Cres W / Hoskin Ave / Queen's Park Trl,43.6650212493133,-79.393897368162,2_leg_other,"N,W","E,S",1,0,0,1,7947,598,295,7947,598,295,8R,2020-06-10T07:45:00,1180,2020-06-10T14:00:00,1062,0
40027,2020-06-11,Queen's Park Cres W / Hoskin Ave / Queen's Park Trl,43.6650212493133,-79.393897368162,2_leg_other,"N,W","E,S",1,0,0,1,7770,633,317,7770,633,317,8R,2020-06-11T07:45:00,1193,2020-06-11T14:00:00,995,0
40029,2020-06-10,Queen's Park Cres E / Wellesley St W / Queen's Park Trl,43.6635926853212,-79.3906147106772,3_leg,"E,S,W",N,0,1,1,1,8384,1558,665,8384,1558,665,8R,2020-06-10T08:30:00,805,2020-06-10T16:00:00,1445,0
40135,2020-06-04,Bathurst St / Sheppard Ave W,43.7554584172991,-79.4384816497598,4_leg,"N,E,S,W",,1,1,1,1,22372,2698,65,22372,2698,65,8R,2020-06-04T08:30:00,2183,2020-06-04T16:30:00,3571,0
40137,2020-06-02,Finch Ave W / Wilmington Ave,43.7702536135482,-79.4607243675247,3_leg,"E,S,W",N,0,1,1,1,13057,211,110,13057,211,110,8R,2020-06-02T08:30:00,1339,2020-06-02T16:15:00,2053,0
40139,2020-06-04,Finch Ave W / Wilmington Ave,43.7702536135482,-79.4607243675247,3_leg,"E,S,W",N,0,1,1,1,12789,280,239,12789,280,239,8R,2020-06-04T08:30:00,1308,2020-06-04T16:45:00,2049,0
40141,2020-07-28,Bloor St W / Shaw St,43.66251493494,-79.4232502990377,4_leg,"N,E,S,W",,1,1,1,1,6946,2304,2043,6946,2304,2043,8R,2020-07-28T08:30:00,773,2020-07-28T14:00:00,1041,0
40143,2020-07-29,Bloor St W / Shaw St,43.66251493494,-79.4232502990377,4_leg,"N,E,S,W",,1,1,1,1,6876,2134,2729,6876,2134,2729,8R,2020-07-29T08:30:00,781,2020-07-29T16:15:00,1062,0
40145,2020-07-28,Bloor St W / Ossington Ave,43.6619883026708,-79.4256477341801,4_leg,"N,E,S,W",,1,1,1,1,12750,4675,1981,12750,4675,1981,8R,2020-07-28T08:30:00,1419,2020-07-28T16:45:00,1843,0
40147,2020-07-29,Bloor St W / Ossington Ave,43.6619883026708,-79.4256477341801,4_leg,"N,E,S,W",,1,1,1,1,13235,4705,1834,13235,4705,1834,8R,2020-07-29T08:30:00,1448,2020-07-29T16:30:00,2046,0
40149,2020-07-28,Bloor St W / Dovercourt Rd,43.6611565735643,-79.4294168201706,4_leg,"N,E,S,W",,1,1,1,1,10854,4127,1622,10854,4127,1622,8R,2020-07-28T08:30:00,1173,2020-07-28T17:00:00,1594,0
40151,2020-07-29,Bloor St W / Dovercourt Rd,43.6611565735643,-79.4294168201706,4_leg,"N,E,S,W",,1,1,1,1,11145,4115,1784,11145,4115,1784,8R,2020-07-29T08:30:00,1171,2020-07-29T16:15:00,1723,0
40153,2020-07-28,Dufferin St / Bloor St W,43.65986121207,-79.4353272024435,4_leg,"N,E,S,W",,1,1,1,1,17239,6416,1498,17239,6416,1498,8R,2020-07-28T08:30:00,1859,2020-07-28T16:15:00,2629,0
